OBJECTID,AIN,APN,SitusHouseNo,SitusFraction,SitusDirection,SitusUnit,SitusStreet,SitusAddress,SitusCity,SitusZIP,SitusFullAddress,TaxRateArea,TaxRateCity,AgencyClassNo,AgencyName,AgencyType,UseCode,UseCode_2,UseType,UseDescription,DesignType1,YearBuilt1,EffectiveYear1,Units1,Bedrooms1,Bathrooms1,SQFTmain1,DesignType2,YearBuilt2,EffectiveYear2,Units2,Bedrooms2,Bathrooms2,SQFTmain2,DesignType3,YearBuilt3,EffectiveYear3,Units3,Bedrooms3,Bathrooms3,SQFTmain3,DesignType4,YearBuilt4,EffectiveYear4,Units4,Bedrooms4,Bathrooms4,SQFTmain4,DesignType5,YearBuilt5,EffectiveYear5,Units5,Bedrooms5,Bathrooms5,SQFTmain5,RecDate,RecDocNo,Roll_Year,Roll_LandValue,Roll_ImpValue,Roll_PersPropValue,Roll_FixtureValue,Roll_HomeOwnersExemp,Roll_RealEstateExemp,Roll_PersPropExemp,Roll_FixtureExemp,Roll_LandBaseYear,Roll_ImpBaseYear,LastSaleDate,LastSaleAmount,QualityClass1,QualityClass2,QualityClass3,QualityClass4,QualityClass5,LegalDescLine1,LegalDescLine2,LegalDescLine3,LegalDescLine4,LegalDescLine5,LegalDescLineLast,LegalDescription,SpatialChangeDate,ParcelCreateDate,ParcelTypeCode,Assr_Map,Assr_Index_Map,CENTER_LAT,CENTER_LON,CENTER_X,CENTER_Y,LAT_LON,Fire_Name,* Damage,Structure Category,Total_Units,GlobalID,SHAPE__Area,SHAPE__Length,Tot_SqFt,DINS_Count,LCITY,COMMUNITY,BSD_Tag,TT_Eligible,Debris_Cleared,ROE_Number,FSO_URL,ROE_Status,Permit_Status,elibility_calc
111935,5828017014,5828-017-014,371, , , ,MOUNTAIN VIEW ST,371 MOUNTAIN VIEW ST,ALTADENA CA,91001-4629,371 MOUNTAIN VIEW ST ALTADENA CA 91001,07608,unincorporated,0,,,0100,01,Residential,Single,0110,1949,1952,1,1,1,1422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20020213,350050,2024,280967,101372,0,0,0,0,0,0,2002,2002,20020213,0,D55D ,,,,,TRACT # 1117 LOT ON NE,LINE OF MOUNTAIN VIEW ST COM NW THEREON,112 FT FROM MOST S COR OF LOT 2 TH NW,ON SD NE LINE 55 FT WITH A UNIFORM DEPTH,,OF 219.6 FT N 21¢ 34' E PART OF LOT    2,TRACT # 1117 LOT ON NE LINE OF MOUNTAIN VIEW ST COM NW THEREON 112 FT FROM MOST S COR OF LOT 2 TH NW ON SD NE LINE 55 FT WITH A UNIFORM DEPTH OF 219.6 FT N 21¢ 34' E PART OF LOT    2,,0,0,5828-017,5828-NDX,34.18977284,-118.15798864,6513888.66767461,1891481.63272173,"34.189773, -118.157989",Eaton,Destroyed (>50%),Single Residence,1,69b15e58-2acb-496d-ab32-cc03fbc67547,12108.91015625,546.240876835099,1422,2,UA EATON,Altadena,Red,Eligible from DINS,NA,TT-LAC07101,https://pwgis.blob.core.windows.net/epd/Debris_Removal/5828-017-014_FSO.pdf,Final Sign Off - Complete,NA,Eligible Parcels
111936,5764020022,5764-020-022,642, , , ,WOODLAND DR,642 WOODLAND DR,SIERRA MADRE CA,91024-1446,642 WOODLAND DR SIERRA MADRE CA 91024,07516,SIERRA MADRE,,,,0100,01,Residential,Single,0130,2007,2007,1,2,2,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20070604,1344675,2024,371871,466941,0,0,7000,0,0,0,2003,2007,20020731,0,D95D ,,,,,TRACT NO 2456 LOTS 135 AND LOT  136,,,,,,TRACT NO 2456 LOTS 135 AND LOT  136,,0,0,5764-020,5764-NDX,34.17232668,-118.04275949,6548732.88550529,1885097.85953099,"34.172327, -118.042759",Eaton,No Damage,Single Residence,1,b51f55cf-be0e-4065-aa41-7afdb697fd9e,3895.9794921875,255.723935037043,1952,1,Sierra Madre, ,,,NA,,,No ROE,NA,
111937,5825008011,5825-008-011,2000, , , ,NEWPORT AVE,2000 NEWPORT AVE,PASADENA CA,91103-1451,2000 NEWPORT AVE PASADENA CA 91103,07500,PASADENA,,,,0100,01,Residential,Single,0110,1947,1960,1,3,2,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20060822,1869606,2024,672516,168124,0,0,7000,0,0,0,2007,2007,20060822,640006,D6A  ,,,,,LINCOLN AVE SYNDICATE TRACT LOT ON E,LINE OF NEWPORT AVE COM S THEREON 230 FT,FROM S LINE OF MONTANA ST TH S ON SD E,LINE 50 FT WITH A UNIFORM DEPTH OF 135.5,,FT S 89¢51' E PART OF LOT      BLK    7,LINCOLN AVE SYNDICATE TRACT LOT ON E LINE OF NEWPORT AVE COM S THEREON 230 FT FROM S LINE OF MONTANA ST TH S ON SD E LINE 50 FT WITH A UNIFORM DEPTH OF 135.5 FT S 89¢51' E PART OF LOT      BLK    7,,0,0,5825-008,5825-NDX,34.18008717,-118.15815372,6513833.20069139,1887956.92454338,"34.180087, -118.158154",Eaton,No Damage,Single Residence,1,c02f8389-e493-4850-9e19-02194fe6d12f,6737.5751953125,369.506373271695,1368,2,Pasadena, ,,,NA,,,No ROE,NA,
111938,5764020023,5764-020-023,660, , , ,WOODLAND DR,660 WOODLAND DR,SIERRA MADRE CA,91024-1446,660 WOODLAND DR SIERRA MADRE CA 91024,07516,SIERRA MADRE,,,,0100,01,Residential,Single,0130,1920,1953,1,2,2,1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20071012,2334953,2024,136030,84994,0,0,7000,0,0,0,1988,1988,19880211,0,D55A ,,,,,TRACT NO 2456 LOTS 140 AND LOT  141,,,,,,TRACT NO 2456 LOTS 140 AND LOT  141,,0,0,5764-020,5764-NDX,34.17269801,-118.04263453,6548770.74163865,1885232.98051306,"34.172698, -118.042635",Eaton,No Damage,Single Residence,1,2c2de96e-4101-450f-a855-91f2f18ed366,5977.134765625,312.585975198845,1025,1,Sierra Madre, ,,,NA,,,No ROE,NA,
111939,5828017015,5828-017-015,363, , , ,MOUNTAIN VIEW ST,363 MOUNTAIN VIEW ST,ALTADENA CA,91001-4629,363 MOUNTAIN VIEW ST ALTADENA CA 91001,07608,unincorporated,0,,,0100,01,Residential,Single,0110,1951,1951,1,3,1,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240528,,2024,557758,216409,0,0,0,0,0,0,2018,2018,20240528,0,D55B ,,,,,TRACT # 1117,LOT ON NE LINE OF MOUNTAIN VIEW ST COM N,68¢26' W 56 FT FROM MOST S COR OF LOT 2,TH N 68¢56' W 56 FT TH N 21¢ 34' E 219.6,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,W 219.23 FT TO BEG PART OF LOT    2,TRACT # 1117 LOT ON NE LINE OF MOUNTAIN VIEW ST COM N 68¢26' W 56 FT FROM MOST S COR OF LOT 2 TH N 68¢56' W 56 FT TH N 21¢ 34' E 219.6 FT TH S 68¢26' E TO A PT N 20¢00'20"" E 219.23 FT FROM BEG TH S 20¢ 00'20"" W 219.23 FT TO BEG PART OF LOT    2,,0,0,5828-017,5828-NDX,34.18970958,-118.15783056,6513936.43909521,1891458.53490664,"34.189710, -118.157831",Eaton,Destroyed (>50%),Single Residence,1,15792c8d-4417-4068-b337-32cc732caa42,10838.283203125,534.624130007788,1144,3,UA EATON,Altadena,Red,Eligible from DINS,NA,TTMS-LAC04176,https://pwgis.blob.core.windows.net/epd/Debris_Removal/5828-017-015_FSO.pdf,Final Sign Off - Complete,NA,Eligible Parcels
111940,5764022004,5764-022-004,711, , , ,ALTA VISTA DR,711 ALTA VISTA DR,SIERRA MADRE CA,91024-1415,711 ALTA VISTA DR SIERRA MADRE CA 91024,07516,SIERRA MADRE,,,,0100,01,Residential,Single,0110,1920,1920,1,3,1,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240802,,2024,19434,16068,0,0,7000,0,0,0,1975,1975,19690812,0,D45A ,,,,,TRACT # 2456 LOTS 367 AND LOT  368,,,,,,TRACT # 2456 LOTS 367 AND LOT  368,,0,0,5764-022,5764-NDX,34.17232605,-118.04164935,6549068.67878236,1885097.49004599,"34.172326, -118.041649",Eaton,No Damage,Single Residence,1,8d3a64fe-1947-4893-b7ad-bfe55ae233b7,5872.8642578125,307.253324389833,1280,2,Sierra Madre, ,,,NA,,,No ROE,NA,
111941,5825008012,5825-008-012,1991, , , ,MENTONE AVE,1991 MENTONE AVE,PASADENA CA,91103-1430,1991 MENTONE AVE PASADENA CA 91103,07500,PASADENA,,,,0101,01,Residential,Single,0111,1939,1941,1,3,2,1432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20050527,1247575,2024,68758,103157,0,0,7000,0,0,0,1983,1983,19830103,0,D6B  ,,,,,LINCOLN AVE,SYNDICATE TRACT LOT ON W LINE OF MENTONE,AVE PER CF1269 COM S THEREON 280 FT,FROM S LINE OF MONTANA ST TH S ON SD W,LINE 50 FT WITH A UNIFORM DEPTH OF 135.5,FT N 89¢51' W PART OF LOT      BLK    7,LINCOLN AVE SYNDICATE TRACT LOT ON W LINE OF MENTONE AVE PER CF1269 COM S THEREON 280 FT FROM S LINE OF MONTANA ST TH S ON SD W LINE 50 FT WITH A UNIFORM DEPTH OF 135.5 FT N 89¢51' W PART OF LOT      BLK    7,,0,0,5825-008,5825-NDX,34.17995261,-118.15770475,6513968.9147631,1887907.74281738,"34.179953, -118.157705",Eaton,No Damage,Single Residence,1,dfc65d04-66a3-44d9-86e4-736e415f9bd2,6824.4560546875,373.00541492327,1432,1,Pasadena, ,,,NA,,,No ROE,NA,
111942,5764022006,5764-022-006,237, , , ,VISTA CIRCLE DR,237 VISTA CIRCLE DR,SIERRA MADRE CA,91024-1458,237 VISTA CIRCLE DR SIERRA MADRE CA 91024,07516,SIERRA MADRE,,,,0100,01,Residential,Single,0110,1933,1933,1,2,1,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20240314,,2024,18237,12466,0,0,7000,0,0,0,1975,1975,00000000,0,D4B  ,,,,,TRACT # 2456 LOT  370,,,,,,TRACT # 2456 LOT  370,,0,0,5764-022,5764-NDX,34.17204335,-118.04168114,6549059.02009902,1884994.61673238,"34.172043, -118.041681",Eaton,No Damage,Single Residence,1,41253695-3e3a-4484-b5ab-54d2efb46f77,3612.48046875,265.317871718907,790,1,Sierra Madre, ,,,NA,,,No ROE,NA,
111943,5828017016,5828-017-016,355, , , ,MOUNTAIN VIEW ST,355 MOUNTAIN VIEW ST,ALTADENA CA,91001-4629,355 MOUNTAIN VIEW ST ALTADENA CA 91001,07608,unincorporated,0,,,0100,01,Residential,Single,0110,1949,1970,1,3,2,1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20030929,2866415,2024,401436,100352,0,0,0,0,0,0,2004,2004,20030929,360003,D55B ,,,,,TRACT,# 1117 LOT COM AT MOST S COR OF LOT 2 TH,N 68¢26' W 56 FT TH N 20¢00'20"" E 219.23,FT TH S 68¢26' E 42.8 FT TH S 16¢34',,W 219.98 FT TO BEG PART OF LOT    2,TRACT # 1117 LOT COM AT MOST S COR OF LOT 2 TH N 68¢26' W 56 FT TH N 20¢00'20"" E 219.23 FT TH S 68¢26' E 42.8 FT TH S 16¢34' W 219.98 FT TO BEG PART OF LOT    2,,0,0,5828-017,5828-NDX,34.18966224,-118.15767106,6513984.64560172,1891441.23113154,"34.189662, -118.157671",Eaton,Destroyed (>50%),Single Residence,1,452fd850-35d8-4914-88a5-7c83eed52a6c,11363.2578125,539.789201304371,1404,2,UA EATON,Altadena,Red,Eligible from DINS,NA,TTMS-LAC03982,https://pwgis.blob.core.windows.net/epd/Debris_Removal/5828-017-016_FSO.pdf,Final Sign Off - Complete,NA,Eligible Parcels
111944,5764022007,5764-022-007,231, , , ,VISTA CIRCLE DR,231 VISTA CIRCLE DR,SIERRA MADRE CA,91024-1458,231 VISTA CIRCLE DR SIERRA MADRE CA 91024,07516,SIERRA MADRE,,,,0100,01,Residential,Single,0120,1938,1948,1,4,3,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20061205,2697735,2024,700091,289297,0,0,7000,0,0,0,2005,2005,20041119,0,D55B ,,,,,TRACT # 2456 LOT  371,,,,,,TRACT # 2456 LOT  371,,0,0,5764-022,5764-NDX,34.17193129,-118.04168543,6549057.70485068,1884953.83624348,"34.171931, -118.041685",Eaton,No Damage,Single Residence,1,35ce630a-7c0c-4ff2-b8a9-83a9584abe5d,4110.4326171875,281.032699474338,1968,1,Sierra Madre, ,,,NA,,,No ROE,NA,
111945,5825008020,5825-008-020,1981, , , ,MENTONE AVE,1981 MENTONE AVE,PASADENA CA,91103-1430,1981 MENTONE AVE PASADENA CA 91103,07500,PASADENA,,,,0100,01,Residential,Single,0110,1938,1940,1,2,1,1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210720,1113351,2024,14866,33623,0,0,0,0,0,0,1975,1975,00000000,0,D55B ,,,,,TRACT # 6908 LOT   25,,,,,,TRACT # 6908 LOT   25,6/21/2023 9:33:39 AM,0,0,5825-008,5825-NDX,34.17981523,-118.15770421,6513969,1887857.745,"34.179815, -118.157704",Eaton,No Damage,Single Residence,1,7f468ab5-05a4-44b9-a367-0009ee443b97,6825.2578125,373.006793123355,1343,3,Pasadena, ,,,NA,,,No ROE,NA,
111946,5764022008,5764-022-008,221, , , ,VISTA CIRCLE DR,221 VISTA CIRCLE DR,SIERRA MADRE CA,91024-1458,221 VISTA CIRCLE DR SIERRA MADRE CA 91024,07516,SIERRA MADRE,,,,0100,01,Residential,Single,0130,1922,1926,1,2,2,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210402,523734,2024,687662,171914,0,0,0,0,0,0,2021,2021,20210402,810008,D55A ,,,,,TRACT # 2456 LOT  372,,,,,,TRACT # 2456 LOT  372,,0,0,5764-022,5764-NDX,34.17182595,-118.04171941,6549047.41111226,1884915.50480361,"34.171826, -118.041719",Eaton,No Damage,Single Residence,1,9ffa3e62-3590-4458-8394-e9a9af0c58b9,3800.7919921875,270.858000258402,796,1,Sierra Madre, ,,,NA,,,No ROE,NA,
111947,5828017018,5828-017-018,368, , , ,VENTURA ST,368 VENTURA ST,ALTADENA CA,91001-4632,368 VENTURA ST ALTADENA CA 91001,07608,unincorporated,0,,,0100,01,Residential,Single,0130,1963,1997,1,4,4,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19980218,265065,2024,154864,327804,0,0,7000,0,0,0,1992,1992,19920528,9,D75C ,,,,,TRACT NO 16030,LOT COM AT MOST N COR OF LOT 6 TH SE ON,SW LINE OF VENTURA ST 84 FT TH S 16¢34',W 80 FT TH NW PARALLEL WITH SD SW LINE,TO NW LINE OF SD LOT 6 TH NE THEREON,80 FT TO BEG PART OF LOTS 6 AND LOT    7,TRACT NO 16030 LOT COM AT MOST N COR OF LOT 6 TH SE ON SW LINE OF VENTURA ST 84 FT TH S 16¢34' W 80 FT TH NW PARALLEL WITH SD SW LINE TO NW LINE OF SD LOT 6 TH NE THEREON 80 FT TO BEG PART OF LOTS 6 AND LOT    7,,0,0,5828-017,5828-NDX,34.19047064,-118.15749993,6514036.85925019,1891735.34183835,"34.190471, -118.157500",Eaton,No Damage,Single Residence,1,8f64ac26-0c8e-4431-ac37-84afacb9cd12,6755.255859375,329.314181718465,2500,2,UA EATON,Altadena,,,NA,,,No ROE,NA,
111948,5764022009,5764-022-009,205, , , ,VISTA CIRCLE DR,205 VISTA CIRCLE DR,SIERRA MADRE CA,91024-1458,205 VISTA CIRCLE DR SIERRA MADRE CA 91024,07516,SIERRA MADRE,,,,0100,01,Residential,Single,0120,1964,1974,1,4,2,1590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131209,1731612,2024,542617,152025,0,0,0,0,0,0,2014,2014,20131209,578005,D6A  ,,,,,TRACT # 2456 LOT  373,,,,,,TRACT # 2456 LOT  373,,0,0,5764-022,5764-NDX,34.17172101,-118.04175789,6549035.75790102,1884877.31931009,"34.171721, -118.041758",Eaton,No Damage,Single Residence,1,ccfa9dd8-e7e1-48b4-8124-c470ee750d3a,3421.2490234375,251.679558695312,1590,1,Sierra Madre, ,,,NA,,,No ROE,NA,
111949,5825010001,5825-010-001,1981, , , ,GLEN AVE,1981 GLEN AVE,PASADENA CA,91103-1521,1981 GLEN AVE PASADENA CA 91103,07500,PASADENA,,,,0101,01,Residential,Single,0111,1958,1962,1,3,2,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20150106,11587,2024,486039,184397,0,0,0,0,0,0,2015,2015,20141230,9,D6B  ,,,,,LINCOLN AVE SYNDICATE TRACT N 51 FT OF S,,,,,286 FT OF E 130 FT OF LOT      BLK    8,LINCOLN AVE SYNDICATE TRACT N 51 FT OF S 286 FT OF E 130 FT OF LOT      BLK    8,,0,0,5825-010,5825-NDX,34.1797897,-118.15549813,6514636.215,1887847.415,"34.179790, -118.155498",Eaton,No Damage,Single Residence,1,370f9aeb-f740-48f9-9d25-1d37eb9ec4ec,6630.169921875,362.004236090717,1614,1,Pasadena, ,,,NA,,,No ROE,NA,
111950,5764022010,5764-022-010,201, , , ,VISTA CIRCLE DR,201 VISTA CIRCLE DR,SIERRA MADRE CA,91024-1458,201 VISTA CIRCLE DR SIERRA MADRE CA 91024,07516,SIERRA MADRE,,,,0100,01,Residential,Single,0110,1962,1962,1,2,2,1560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210924,1458011,2024,615227,161043,0,0,7000,0,0,0,2020,2020,20191008,9,D55A ,,,,,TRACT # 2456 LOT  374,,,,,,TRACT # 2456 LOT  374,,0,0,5764-022,5764-NDX,34.17161606,-118.04179615,6549024.16892941,1884839.1312174,"34.171616, -118.041796",Eaton,No Damage,Single Residence,1,acfc671c-4062-4fdf-8b7e-7b20fe714752,3028.81640625,232.208192884112,1560,1,Sierra Madre, ,,,NA,,,No ROE,NA,
111951,5828017020,5828-017-020,370, , , ,VENTURA ST,370 VENTURA ST,ALTADENA CA,91001-4632,370 VENTURA ST ALTADENA CA 91001,07608,unincorporated,0,,,01A6,01,Residential,Single,0130,1963,1977,1,3,1,1427,0130,1963,2022,1,1,1,429,,,,,,,,,,,,,,,,,,,,,,20240607,,2024,413423,179925,0,0,7000,0,0,0,2014,2014,20131219,0,D65C ,D6A  ,,,,TRACT NO 16030  LOT COM NW ON,SW LINE OF VENTURA ST 8.19 FT FROM MOST,E COR OF LOT 7 TH NW ON SD SW LINE 8.19,FT TH S 16¢34' W 80 FT TH NW PARALLEL,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,FT TO BEG  PART OF LOTS 6 AND LOT    7,TRACT NO 16030  LOT COM NW ON SW LINE OF VENTURA ST 8.19 FT FROM MOST E COR OF LOT 7 TH NW ON SD SW LINE 8.19 FT TH S 16¢34' W 80 FT TH NW PARALLEL WITH SD SW LINE TO NW LINE OF LOT 6 TH SW THEREON 70 FT TH SE PARALLEL WITH SD SW LINE 92.19 FT TH N 16¢34' E 150 FT TO BEG  PART OF LOTS 6 AND LOT    7,,0,0,5828-017,5828-NDX,34.19028248,-118.15753908,6514024.91289383,1891666.88413499,"34.190282, -118.157539",Eaton,Destroyed (>50%),Single Residence,2,3b38cfb9-3375-455d-9c16-a31ef34b0838,7083.1435546875,485.983453056041,1856,1,UA EATON,Altadena,Red,Eligible from DINS,NA,TTMS-LAC01613,https://pwgis.blob.core.windows.net/epd/Debris_Removal/5828-017-020_FSO.pdf,Final Sign Off - Complete,NA,Eligible Parcels
111952,5764022011,5764-022-011,30, , , ,VISTA CIRCLE DR,30 VISTA CIRCLE DR,SIERRA MADRE CA,91024-1437,30 VISTA CIRCLE DR SIERRA MADRE CA 91024,07516,SIERRA MADRE,,,,0100,01,Residential,Single,0112,1919,1939,1,4,3,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19980805,1361223,2024,325059,300666,0,0,7000,0,0,0,1999,1999,19980805,400004,D5D  ,,,,,TRACT # 2456 LOTS 393 AND LOT  394,,,,,,TRACT # 2456 LOTS 393 AND LOT  394,,0,0,5764-022,5764-NDX,34.1717308,-118.04203884,6548950.77657189,1884880.91881048,"34.171731, -118.042039",Eaton,No Damage,Single Residence,1,1c75dd00-fed3-4df8-a880-ea01d1f5582d,6703.5751953125,329.426979266148,1754,1,Sierra Madre, ,,,NA,,,No ROE,NA,
111953,5825010002,5825-010-002,1971, , , ,GLEN AVE,1971 GLEN AVE,PASADENA CA,91103-1521,1971 GLEN AVE PASADENA CA 91103,07500,PASADENA,,,,0100,01,Residential,Single,0110,1912,1913,1,2,1,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210324,466499,2024,150105,18555,0,0,7000,0,0,0,1988,1988,19880520,9,D3C  ,,,,,LINCOLN AVE SYNDICATE TRACT N 50 FT OF S,,,,,235 FT OF E 130 FT OF LOT      BLK    8,LINCOLN AVE SYNDICATE TRACT N 50 FT OF S 235 FT OF E 130 FT OF LOT      BLK    8,,0,0,5825-010,5825-NDX,34.17965093,-118.15549759,6514636.3,1887796.915,"34.179651, -118.155498",Eaton,No Damage,Single Residence,1,9fe8bd7a-f8a3-410a-9d71-934e6d9e09a8,6499.921875,360.003274421935,810,2,Pasadena, ,,,NA,,,No ROE,NA,
111954,5764022013,5764-022-013,18, , , ,VISTA CIRCLE DR,18 VISTA CIRCLE DR,SIERRA MADRE CA,91024-1437,18 VISTA CIRCLE DR SIERRA MADRE CA 91024,07516,SIERRA MADRE,,,,0100,01,Residential,Single,0110,1937,1956,1,2,2,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20190924,996951,2024,486349,159465,0,0,7000,0,0,0,2020,2020,20190924,567005,D6A  ,,,,,TRACT # 2456 LOT  396,,,,,,TRACT # 2456 LOT  396,,0,0,5764-022,5764-NDX,34.1720049,-118.04199595,6548963.79137149,1884980.66169794,"34.172005, -118.041996",Eaton,No Damage,Single Residence,1,f5dd4299-ecf2-4c7c-a4ad-304844ea282c,3735.765625,267.368272394614,912,1,Sierra Madre, ,,,NA,,,No ROE,NA,
111955,5828017021,5828-017-021,372, , , ,VENTURA ST,372 VENTURA ST,ALTADENA CA,91001-4632,372 VENTURA ST ALTADENA CA 91001,07608,unincorporated,0,,,0100,01,Residential,Single,0120,1963,1963,1,2,2,1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20180618,604290,2024,612194,153046,0,0,0,0,0,0,2018,2018,20180618,686006,D65B ,,,,,TRACT NO 16030  LOT COM AT MOST E,COR OF LOT 7 TH NW ON SW LINE OF VENTURA,ST 8.19 FT TH S 16¢34' W 150 FT TH,NW PARALLEL WITH SD SW LINE TO NW LINE,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,FT TO BEG  PART OF LOTS 6 AND LOT    7,TRACT NO 16030  LOT COM AT MOST E COR OF LOT 7 TH NW ON SW LINE OF VENTURA ST 8.19 FT TH S 16¢34' W 150 FT TH NW PARALLEL WITH SD SW LINE TO NW LINE OF LOT 6 TH SW THEREON 71.63 FT TH S 68¢ 26' E 100.38 FT TH N 16¢34' E 221.65 FT TO BEG  PART OF LOTS 6 AND LOT    7,,0,0,5828-017,5828-NDX,34.19011229,-118.15757424,6514014.18402386,1891604.96565629,"34.190112, -118.157574",Eaton,Destroyed (>50%),Single Residence,1,973aa8a4-2926-4e3e-b69e-7d05b6078b33,8437.7412109375,646.696225106872,1458,1,UA EATON,Altadena,Red,Eligible from DINS,NA,TTMS-LAC02660,https://pwgis.blob.core.windows.net/epd/Debris_Removal/5828-017-021_FSO.pdf,Final Sign Off - Complete,NA,Eligible Parcels
111956,5764022014,5764-022-014,12, , , ,VISTA CIRCLE DR,12 VISTA CIRCLE DR,SIERRA MADRE CA,91024-1437,12 VISTA CIRCLE DR SIERRA MADRE CA 91024,07516,SIERRA MADRE,,,,0100,01,Residential,Single,0110,1939,1955,1,1,2,1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20120522,759767,2024,270907,100041,0,0,7000,0,0,0,2012,2012,20120522,275002,D55B ,,,,,TRACT # 2456 LOT  397,,,,,,TRACT # 2456 LOT  397,,0,0,5764-022,5764-NDX,34.17211369,-118.04197491,6548970.17355966,1885020.24873039,"34.172114, -118.041975",Eaton,No Damage,Single Residence,1,b3b982ff-747c-4a32-8af4-002fea68979a,3769.763671875,267.911061617162,1062,1,Sierra Madre, ,,,NA,,,No ROE,NA,
111957,5825010010,5825-010-010,1966, , , ,MENTONE AVE,1966 MENTONE AVE,PASADENA CA,91103-1429,1966 MENTONE AVE PASADENA CA 91103,07500,PASADENA,,,,0100,01,Residential,Single,0110,1939,1941,1,2,1,1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200214,186466,2024,152884,102642,0,0,7000,0,0,0,1994,1994,19930903,9,D55B ,,,,,TRACT # 6908 LOT   34,,,,,,TRACT # 6908 LOT   34,6/26/2023 8:08:19 AM,0,0,5825-010,5825-NDX,34.17954178,-118.15705119,6514166.35006664,1887757.92325828,"34.179542, -118.157051",Eaton,No Damage,Single Residence,1,ae2e2cdf-ecf3-4d47-8d22-eba1e569bdbf,6771.068359375,368.751137779049,1243,1,Pasadena, ,,,NA,,,No ROE,NA,
111958,5764022017,5764-022-017,687, , , ,ALTA VISTA DR,687 ALTA VISTA DR,SIERRA MADRE CA,91024-1413,687 ALTA VISTA DR SIERRA MADRE CA 91024,07516,SIERRA MADRE,0,,,0100,01,Residential,Single,0110,1919,1922,1,2,1,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20160912,1089637,2024,99552,39805,0,0,7000,0,0,0,1985,1985,19850424,9,D45A ,,,,,TRACT NO 2456   (EX OF STS),,,,,LOT 364 AND ALL OF LOTS 365 AND LOT  366,TRACT NO 2456   (EX OF STS) LOT 364 AND ALL OF LOTS 365 AND LOT  366,,0,0,5764-022,5764-NDX,34.17264374,-118.04140559,6549142.45329197,1885213.07071462,"34.172644, -118.041406",Eaton,No Damage,Single Residence,1,5214ed82-adc7-4262-bb9c-666aef380526,10226.6743249781,564.553012081548,1189,2,Sierra Madre, ,,,NA,,,No ROE,NA,
111959,5828017022,5828-017-022,2582, , , ,LINCOLN AVE,2582 LINCOLN AVE,ALTADENA CA,91001-4964,2582 LINCOLN AVE ALTADENA CA 91001,07608,unincorporated,0,,,0100,01,Residential,Single,0110,1948,1968,1,2,2,1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20220426,449408,2024,40772,117284,0,0,7000,0,0,0,1982,1982,00000000,0,D6A  ,,,,,*TR=1117*LOT COM N 68¢26',W 277 FT AND N 21¢34' E 57 FT FROM MOST,S COR OF LOT 2 TH N 21¢34' E 55 FT TH,N 68¢26' W TO SE LINE OF LINCOLN AVE TH,SW THEREON TO A PT N 68¢26' W FROM BEG,TH S 68¢26' E TO BEG  POR OF LOT    2,*TR=1117*LOT COM N 68¢26' W 277 FT AND N 21¢34' E 57 FT FROM MOST S COR OF LOT 2 TH N 21¢34' E 55 FT TH N 68¢26' W TO SE LINE OF LINCOLN AVE TH SW THEREON TO A PT N 68¢26' W FROM BEG TH S 68¢26' E TO BEG  POR OF LOT    2,,0,0,5828-017,5828-NDX,34.18991212,-118.15865167,6513688.24049356,1891532.63420268,"34.189912, -118.158652",Eaton,Destroyed (>50%),Single Residence,1,123b10d1-3f9f-4c5a-a224-dfdff33ed882,7464.8818359375,380.99122620801,1391,2,UA EATON,Altadena,Red,Eligible from DINS,NA,TT-LAC05609,https://pwgis.blob.core.windows.net/epd/Debris_Removal/5828-017-022_FSO.pdf,Final Sign Off - Complete,NA,Eligible Parcels
